,player-1,player-2,avg
1357,DR Smith,KA Pollard,0.0
1358,SO Hetmyer,KA Pollard,47.5
1359,KAJ Roach,KA Pollard,0.0
1360,KMA Paul,KA Pollard,30.571428571428573
1361,SJ Benn,KA Pollard,27.3
1362,MN Samuels,KA Pollard,62.1
1363,JN Mohammed,KA Pollard,0.0
1364,K Pierre,KA Pollard,51.0
1365,AS Joseph,KA Pollard,18.5
1366,J Blackwood,KA Pollard,0.0
1367,N Pooran,KA Pollard,58.333333333333336
1368,O Thomas,KA Pollard,0.0
1369,R Rampaul,FA Allen,0.0
1370,LMP Simmons,FA Allen,0.0
1371,KOA Powell,FA Allen,14.666666666666666
1372,JO Holder,FA Allen,37.333333333333336
1373,SO Dowrich,FA Allen,0.0
1374,JE Taylor,FA Allen,0.0
1375,DR Smith,FA Allen,0.0
1376,SO Hetmyer,FA Allen,31.5
1377,KAJ Roach,FA Allen,8.4
1378,KMA Paul,FA Allen,20.0
1379,SJ Benn,FA Allen,0.0
1380,MN Samuels,FA Allen,23.75
1381,JN Mohammed,FA Allen,0.0
1382,K Pierre,FA Allen,0.0
1383,AS Joseph,FA Allen,27.0
1384,J Blackwood,FA Allen,0.0
1385,N Pooran,FA Allen,71.0
1386,O Thomas,FA Allen,15.5
1387,R Rampaul,LMP Simmons,0.0
1388,R Rampaul,KOA Powell,0.0
1389,JO Holder,R Rampaul,21.0
1390,SO Dowrich,R Rampaul,0.0
1391,JE Taylor,R Rampaul,2.0
1392,R Rampaul,DR Smith,0.0
1393,SO Hetmyer,R Rampaul,0.0
1394,R Rampaul,KAJ Roach,0.0
1395,R Rampaul,KMA Paul,0.0
1396,SJ Benn,R Rampaul,0.0
1397,MN Samuels,R Rampaul,88.0
1398,JN Mohammed,R Rampaul,5.0
1399,K Pierre,R Rampaul,0.0
1400,R Rampaul,AS Joseph,0.0
1401,J Blackwood,R Rampaul,7.0
1402,N Pooran,R Rampaul,0.0
1403,R Rampaul,O Thomas,0.0
1404,KOA Powell,LMP Simmons,0.0
1405,JO Holder,LMP Simmons,54.666666666666664
1406,SO Dowrich,LMP Simmons,0.0
1407,JE Taylor,LMP Simmons,35.0
1408,DR Smith,LMP Simmons,47.8
1409,SO Hetmyer,LMP Simmons,0.0
1410,KAJ Roach,LMP Simmons,55.5
1411,KMA Paul,LMP Simmons,0.0
1412,SJ Benn,LMP Simmons,24.0
1413,MN Samuels,LMP Simmons,65.66666666666667
1414,JN Mohammed,LMP Simmons,0.0
1415,K Pierre,LMP Simmons,0.0
1416,AS Joseph,LMP Simmons,0.0
1417,J Blackwood,LMP Simmons,0.0
1418,N Pooran,LMP Simmons,0.0
1419,O Thomas,LMP Simmons,0.0
1420,JO Holder,KOA Powell,36.642857142857146
1421,SO Dowrich,KOA Powell,0.0
1422,JE Taylor,KOA Powell,0.0
1423,DR Smith,KOA Powell,0.0
1424,SO Hetmyer,KOA Powell,48.5
1425,KAJ Roach,KOA Powell,28.6
1426,KMA Paul,KOA Powell,19.5
1427,SJ Benn,KOA Powell,0.0
1428,MN Samuels,KOA Powell,32.4
1429,JN Mohammed,KOA Powell,46.333333333333336
1430,K Pierre,KOA Powell,0.0
1431,AS Joseph,KOA Powell,26.0
1432,J Blackwood,KOA Powell,0.0
1433,N Pooran,KOA Powell,0.0
1434,O Thomas,KOA Powell,20.333333333333332
1435,JO Holder,SO Dowrich,10.0
1436,JO Holder,JE Taylor,27.941176470588236
1437,JO Holder,DR Smith,37.3
1438,JO Holder,SO Hetmyer,53.9375
1439,JO Holder,KAJ Roach,27.94736842105263
1440,JO Holder,KMA Paul,24.53846153846154
1441,SJ Benn,JO Holder,21.666666666666668
1442,JO Holder,MN Samuels,56.14705882352941
1443,JO Holder,JN Mohammed,47.7
1444,JO Holder,K Pierre,19.5
1445,JO Holder,AS Joseph,21.38095238095238
1446,J Blackwood,JO Holder,21.0
1447,JO Holder,N Pooran,55.89473684210526
1448,JO Holder,O Thomas,21.666666666666668
1449,SO Dowrich,JE Taylor,0.0
1450,SO Dowrich,DR Smith,0.0
1451,SO Dowrich,SO Hetmyer,0.0
1452,SO Dowrich,KAJ Roach,7.0
1453,SO Dowrich,KMA Paul,0.0
1454,SJ Benn,SO Dowrich,0.0
1455,SO Dowrich,MN Samuels,0.0
1456,SO Dowrich,JN Mohammed,0.0
1457,SO Dowrich,K Pierre,0.0
1458,SO Dowrich,AS Joseph,0.0
1459,J Blackwood,SO Dowrich,0.0
1460,SO Dowrich,N Pooran,0.0
1461,SO Dowrich,O Thomas,0.0
1462,JE Taylor,DR Smith,25.5
1463,JE Taylor,SO Hetmyer,0.0
1464,JE Taylor,KAJ Roach,5.5
1465,JE Taylor,KMA Paul,0.0
1466,SJ Benn,JE Taylor,8.0
1467,JE Taylor,MN Samuels,32.36842105263158
1468,JE Taylor,JN Mohammed,26.8
1469,JE Taylor,K Pierre,0.0
1470,JE Taylor,AS Joseph,0.0
1471,J Blackwood,JE Taylor,10.0
1472,JE Taylor,N Pooran,0.0
1473,JE Taylor,O Thomas,0.0
1474,SO Hetmyer,DR Smith,0.0
1475,KAJ Roach,DR Smith,12.0
1476,DR Smith,KMA Paul,0.0
1477,SJ Benn,DR Smith,34.2
1478,MN Samuels,DR Smith,59.7
1479,JN Mohammed,DR Smith,0.0
1480,K Pierre,DR Smith,0.0
1481,DR Smith,AS Joseph,0.0
1482,J Blackwood,DR Smith,0.0
1483,N Pooran,DR Smith,0.0
1484,DR Smith,O Thomas,0.0
1485,SO Hetmyer,KAJ Roach,34.266666666666666
1486,SO Hetmyer,KMA Paul,39.5
1487,SJ Benn,SO Hetmyer,0.0
1488,MN Samuels,SO Hetmyer,49.90909090909091
1489,JN Mohammed,SO Hetmyer,64.25
1490,SO Hetmyer,K Pierre,28.666666666666668
1491,SO Hetmyer,AS Joseph,45.5
1492,J Blackwood,SO Hetmyer,0.0
1493,N Pooran,SO Hetmyer,70.94736842105263
1494,SO Hetmyer,O Thomas,34.23529411764706
1495,KAJ Roach,KMA Paul,13.625
1496,SJ Benn,KAJ Roach,0.0
1497,MN Samuels,KAJ Roach,25.75
1498,JN Mohammed,KAJ Roach,0.0
1499,K Pierre,KAJ Roach,0.0
1500,KAJ Roach,AS Joseph,0.0
1501,J Blackwood,KAJ Roach,0.0
1502,N Pooran,KAJ Roach,37.4
1503,KAJ Roach,O Thomas,8.75
1504,SJ Benn,KMA Paul,0.0
1505,MN Samuels,KMA Paul,44.625
1506,JN Mohammed,KMA Paul,16.0
1507,K Pierre,KMA Paul,33.5
1508,AS Joseph,KMA Paul,13.0
1509,J Blackwood,KMA Paul,0.0
1510,N Pooran,KMA Paul,50.25
1511,O Thomas,KMA Paul,19.666666666666668
1512,SJ Benn,MN Samuels,35.6875
1513,SJ Benn,JN Mohammed,0.0
1514,SJ Benn,K Pierre,0.0
1515,SJ Benn,AS Joseph,1.0
1516,SJ Benn,J Blackwood,0.0
1517,SJ Benn,N Pooran,0.0
1518,SJ Benn,O Thomas,0.0
1519,MN Samuels,JN Mohammed,51.0
1520,MN Samuels,K Pierre,0.0
1521,MN Samuels,AS Joseph,26.25
1522,J Blackwood,MN Samuels,92.0
1523,MN Samuels,N Pooran,0.0
1524,MN Samuels,O Thomas,18.75
1525,JN Mohammed,K Pierre,0.0
1526,JN Mohammed,AS Joseph,28.5
1527,J Blackwood,JN Mohammed,13.0
1528,JN Mohammed,N Pooran,0.0
1529,JN Mohammed,O Thomas,0.0
1530,K Pierre,AS Joseph,18.333333333333332
1531,J Blackwood,K Pierre,0.0
1532,N Pooran,K Pierre,85.0
1533,K Pierre,O Thomas,0.0
1534,J Blackwood,AS Joseph,0.0
1535,N Pooran,AS Joseph,42.5
1536,O Thomas,AS Joseph,0.0
1537,J Blackwood,N Pooran,0.0
1538,J Blackwood,O Thomas,0.0
1539,N Pooran,O Thomas,43.90909090909091
